1.53612615740531e-07,0.00305356555798052,0.0121614600963706,0.00618157737618064,1.45437711643526e-05,7.8878170030194e-06,0.000256756846468494,0.0197021307584012,0.826979663847877,0.131642260315938
0.0751196590108788,0.0244510610194969,0.0167016337455374,0.000931910227136505,2.25978460095236e-05,1.95347796618782e-05,3.65122880838561e-06,2.39052570746524e-05,0.145820483709994,0.736905563175402
0.692521099163663,0.085797888539593,0.00159844651280571,3.85582161973544e-06,9.30103435735384e-06,9.14581330672672e-06,9.58848634533285e-06,6.89948255175489e-06,0.00081103228296906,0.219232742862788
0.0735432794553391,0.664143861909521,0.198007912216803,0.000413284840836391,2.72370950465719e-05,2.2444792715875e-05,8.96834094835133e-07,0.000409934668004124,0.0167458364446027,0.0466853117430364
0.0828600717656063,0.382154068993762,0.287526839525772,0.014619331335158,5.92050671379286e-05,3.39660858221281e-05,0.000175535481843152,0.00532924257172042,0.0804912152998539,0.146750523873324
0.000311697163507635,0.0429147025837534,0.741923548322708,0.163346562027432,2.10260331434635e-05,2.2614365162746e-07,0.00239736958250843,0.00848514814795955,0.0278263253245446,0.012773394670791
1.71222374740259e-05,1.59134952926993e-07,0.0939270236043633,0.817424490088594,4.48919944369183e-08,0.0146348505346072,0.0355664074045042,0.0207568155646023,0.0166875266570524,0.000985559881855775
1.87201425293179e-05,2.18010353083604e-05,1.57387919033674e-05,0.276740325070159,0.574572539393914,0.143492298836947,0.0051193877729825,2.17196089362275e-07,6.2444806043305e-07,1.83473121061091e-05
2.01729180645202e-05,2.25562604986346e-05,9.56838702032753e-06,0.0357160958446918,0.0991371441934003,0.723359820539898,0.1415611144596,0.000154598248919415,2.68143770076383e-07,1.8661004137471e-05
2.38507647851652e-05,1.86317162817315e-05,0.000866024564458637,0.0387156434255,0.000282432390063798,0.1255420032466,0.771140898314324,0.059678902079164,0.00372321793354987,8.3955652724044e-06
1.98326111473804e-05,2.08515369126268e-06,0.00449844036569565,0.0200850588544081,1.21747443564852e-05,0.000337771455321549,0.155110027687189,0.74217662819249,0.077757792946885,1.87988815590261e-07
0.000148006972316929,0.0100307862218551,0.0616708369623994,0.0525259777751927,3.91997324012687e-05,1.76391941790325e-07,0.0118500670923082,0.179611667527157,0.622444807740268,0.0616784735841598
0.289433690271392,0.549769675845038,0.0533817369297574,7.4014894877714e-07,2.97629200294659e-05,2.67871824478937e-05,1.18568155776783e-05,2.35077177707477e-05,0.014096884085587,0.0932253580834513
1,-0,0,0,0,0,0,0,0,0
0,1,-0,0,0,0,0,0,0,0
0,0,1,-0,0,0,0,0,0,0
0,0,0,1,-0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,-0,0,0
0,0,0,0,0,0,0,1,-0,0
0,0,0,0,0,0,0,0,1,-0
-0,0,0,0,0,0,0,0,0,1
0.909090909090909,0.0909090909090911,0,0,0,0,0,0,0,0
0.818181818181818,0.181818181818182,0,0,0,0,0,0,0,0
0.727272727272728,0.272727272727273,0,0,0,0,0,0,0,0
0.636363636363636,0.363636363636364,0,0,0,0,0,0,0,0
0.545454545454545,0.454545454545455,0,0,0,0,0,0,0,0
0.454545454545455,0.545454545454545,0,0,0,0,0,0,0,0
0.363636363636364,0.636363636363636,0,0,0,0,0,0,0,0
0.272727272727273,0.727272727272727,0,0,0,0,0,0,0,0
0.181818181818181,0.818181818181819,0,0,0,0,0,0,0,0
0.0909090909090911,0.909090909090909,0,0,0,0,0,0,0,0
0,0.909090909090909,0.0909090909090912,0,0,0,0,0,0,0
0,0.818181818181818,0.181818181818182,0,0,0,0,0,0,0
0,0.727272727272727,0.272727272727273,0,0,0,0,0,0,0
0,0.636363636363636,0.363636363636364,0,0,0,0,0,0,0
0,0.545454545454545,0.454545454545455,0,0,0,0,0,0,0
0,0.454545454545455,0.545454545454545,0,0,0,0,0,0,0
0,0.363636363636364,0.636363636363636,0,0,0,0,0,0,0
0,0.272727272727273,0.727272727272727,0,0,0,0,0,0,0
0,0.181818181818182,0.818181818181818,0,0,0,0,0,0,0
0,0.0909090909090912,0.909090909090909,0,0,0,0,0,0,0
0,0,0.909090909090909,0.0909090909090909,0,0,0,0,0,0
0,0,0.818181818181818,0.181818181818182,0,0,0,0,0,0
0,0,0.727272727272727,0.272727272727273,0,0,0,0,0,0
0,0,0.636363636363636,0.363636363636364,0,0,0,0,0,0
0,0,0.545454545454545,0.454545454545455,0,0,0,0,0,0
0,0,0.454545454545455,0.545454545454545,0,0,0,0,0,0
0,0,0.363636363636364,0.636363636363636,0,0,0,0,0,0
0,0,0.272727272727273,0.727272727272727,0,0,0,0,0,0
0,0,0.181818181818181,0.818181818181819,0,0,0,0,0,0
0,0,0.0909090909090908,0.909090909090909,0,0,0,0,0,0
0,0,0,0.909090909090909,0.090909090909091,0,0,0,0,0
0,0,0,0.818181818181818,0.181818181818182,0,0,0,0,0
0,0,0,0.727272727272727,0.272727272727273,0,0,0,0,0
0,0,0,0.636363636363636,0.363636363636364,0,0,0,0,0
0,0,0,0.545454545454545,0.454545454545455,0,0,0,0,0
0,0,0,0.454545454545455,0.545454545454545,0,0,0,0,0
