0.000151563255800111,1.9905497616472e-05,5.96311784402575e-05,5.99292236372784e-05,3.03308153663076e-05,2.4400247639111e-05,0.000124941545568618,0.00994210717912122,0.321715881641818,0.603089106430789,0.0576836265558721,0.00709857642833146
0.000194115474603951,1.73144483029304e-05,5.57125362014645e-05,5.63644619072562e-05,2.83872208497295e-05,2.24169130164579e-05,0.000120992021043623,0.0124647227683696,0.437263445479122,0.509318159274856,0.0340118929715107,0.00644647643021633
0.000272828532902245,1.53162764422448e-05,5.57890505658922e-05,5.70647523244306e-05,2.84928025483308e-05,2.14523097454344e-05,0.000147795147700913,0.0182427200809857,0.543764367279423,0.40678427084887,0.0241141162956214,0.006495786622871
0.000363257990896956,1.40626136417653e-05,5.88400051724912e-05,6.07285634946345e-05,3.01169420342167e-05,2.18198154292309e-05,0.000175999058433905,0.0296255718030132,0.63724281493674,0.306332737316741,0.0193200179576041,0.006754032996798
0.000492030028824296,1.25680198535664e-05,6.34665665589432e-05,6.62514116048711e-05,3.25709558948792e-05,2.24593522669919e-05,0.000236330320092489,0.0523918206536627,0.709665703015995,0.212788002020799,0.0169434807019884,0.00728531695245881
0.000620065953371579,1.0184083474096e-05,6.56136222082359e-05,6.93118446198578e-05,3.37748278521021e-05,2.21334041336128e-05,0.000304708033602476,0.0921412495089595,0.751870857135859,0.13241428530116,0.0148737099992351,0.00757410628552403
0.000753528207441399,6.95089349565949e-06,6.4502621175285e-05,6.92506236439254e-05,3.33347681188136e-05,2.0299263094766e-05,0.000403401498965093,0.153413826138801,0.748196937081041,0.0760512724329768,0.013258989897508,0.00772770657373853
0.000963146415056631,3.47816878744567e-06,6.13678829942732e-05,6.78837540696674e-05,3.19389264648102e-05,1.69643878331974e-05,0.000635816849901261,0.228998757959607,0.70749142278274,0.0418568641069277,0.0118648411031156,0.00800751766250213
0.0011547660450057,1.99298090699744e-06,5.60832710689725e-05,6.4161089863596e-05,2.94494755429527e-05,1.34773309052804e-05,0.000923239401772214,0.311447967702086,0.644827100798314,0.023434922832513,0.0101326726085781,0.00791416646344318
0.00135207779896507,3.61693385383837e-06,5.02713523616242e-05,5.99742670277997e-05,2.67200388976542e-05,9.77731238187148e-06,0.00132999467322874,0.396592601197775,0.570799299626469,0.0134497861527202,0.00858126090957896,0.00774461973673992
0.00152948434702298,1.16716334730075e-05,4.47890218859745e-05,5.58229155142812e-05,2.41583244546438e-05,6.99033452096897e-06,0.00191442684152474,0.483219497085641,0.490917116007177,0.00790568145399102,0.00701860663146847,0.00735175540332509
0.00185197923834696,3.33758527171261e-05,4.16911479867589e-05,5.5217231378968e-05,2.29288498192122e-05,4.75436861786599e-06,0.00313405312048881,0.570843845434743,0.405321716254184,0.00502593853542958,0.00616425008474642,0.00750024988154157
0.0022025980136676,6.87433069083308e-05,3.9442400286697e-05,5.5640134551003e-05,2.2223226018095e-05,2.10141868382534e-06,0.00526133225004565,0.65830279360694,0.31792247451997,0.00318850621034884,0.00535071673661182,0.00758342817596855
0.00253673505980903,0.000119980984413952,3.75020836575575e-05,5.60599773875239e-05,2.16719833675836e-05,7.74932182186551e-07,0.00933973530154906,0.743348890399373,0.230447925429663,0.00201223927034536,0.00457167699301713,0.0075068075852339
0.00305910031590955,0.000204818389779037,3.63648005556282e-05,5.88970740459682e-05,2.17605408776503e-05,6.07946624481256e-07,0.0203860761118324,0.818114752846559,0.145042284941758,0.00124285559315341,0.00405540405469395,0.0077770773842106
0.0035032523724086,0.000310479378994174,3.31105579666487e-05,5.91169409049267e-05,2.06797149241524e-05,6.87634735964574e-06,0.0477768282212351,0.862073252045398,0.0743279895387088,0.000710475404861256,0.00346331188504944,0.00771462759218952
0.00386981053302919,0.000431445063881944,2.86198810053806e-05,5.71714219115354e-05,1.87387371046172e-05,2.86778585818413e-05,0.101249738093583,0.853032115693185,0.0305445453366521,0.000382605477410136,0.00290279004095313,0.00745374186270175
0.004228558467298,0.000591741387265476,2.42143453434708e-05,5.37921715296942e-05,1.61521876716741e-05,0.000104642755892597,0.177436074940667,0.795343799493449,0.0126154951605843,0.000170619857503085,0.00235796066566921,0.00705694856712662
0.0045071109223165,0.000778108158506341,2.05258349343951e-05,4.89933772056721e-05,1.29681836637776e-05,0.000251249522993019,0.262314948108835,0.718248284886968,0.00546274868299319,5.04897284559585e-05,0.00182838589069134,0.00647618670243675
0.00483266333562217,0.00102216567265673,2.03628134017735e-05,4.35745665993744e-05,9.18487102201465e-06,0.000560354776038814,0.350396546240341,0.633327389341887,0.00246360567441419,5.17190144839824e-06,0.00138885617334213,0.00593012463322623
0.00510053271688298,0.00128841994945271,2.62796430954903e-05,3.90225249489193e-05,6.01187112511312e-06,0.00102947233414667,0.44044245852625,0.54453705431442,0.00113276437307608,6.89021433372603e-07,0.0010283833885734,0.00536891133659601
0.00556192262459664,0.00168662869349172,4.95608700727993e-05,3.49808896566765e-05,3.24103306666404e-06,0.00209231042536522,0.532309959471962,0.452116088978317,0.000443109562510593,5.10062575137448e-06,0.000742538126276022,0.00495455869893304
0.00613448262431504,0.0021897289183762,9.3471857064823e-05,3.1067339335713e-05,3.78067153746959e-07,0.00410461373543787,0.625268649863712,0.356817131071534,0.000152376750968357,1.1377085697808e-05,0.000533486720152332,0.00466323596625187
0.00692919214743759,0.00292062055391625,0.000184524508499481,2.6053269285133e-05,1.93496609758062e-06,0.00929552177957749,0.716340996130113,0.259418089109181,3.51898587940672e-05,1.93331785389296e-05,0.00036707142362614,0.00446147307493322
