65.1800331066814,449.268680991211
67.376030711948,462.637639354987
70.987506837039,475.012499236315
76.4425092526959,485.557490746532
84.1705688920993,493.829283654916
95.3171876804292,498.55531753886
108.926746814654,497.905429309359
120.6589910557,493.658987079108
130.763902613371,487.76390261337
139.803158285903,480.803158285903
148.453566333658,473.453566333658
156.453696174237,465.453696174237
163.835568551128,456.835568551128
170.966789368231,447.966789368231
177.276214322854,438.276214322854
183.25370036666,428.25370036666
188.539748244149,417.539748244149
193.553494061728,406.553494061728
198.343362194771,395.343362194771
202.718318120351,383.718318120351
206.594561878462,371.594561878474
210.024438020269,359.024453513011
212.821667139215,345.865301517178
218.072035327335,337.127095569722
230.059963608824,337.971664471386
245.452808545121,338.438181631169
260.149828443925,337.32887564537
270.258300684898,338.611668426119
273.741883641387,350.265537424761
276.91294814537,363.087052642377
280.374729033303,375.625270966697
284.450752527849,387.549247472151
288.975129507085,399.024870492915
293.749328282872,410.250671717128
298.98962605909,421.01037394091
304.324501311206,431.675498688794
310.439592953031,441.560407046969
317.129277176756,450.870722823244
324.419363932873,459.580636067127
331.833304747307,468.166695252693
340.086934380812,475.913065619188
348.82422237358,483.17577762642
358.188713617281,489.81128638194
368.714589599978,495.285259762544
381.103338946292,498.755500192657
394.502114245188,497.485413018093
404.294012639055,491.294009287805
411.348876334821,482.348876334821
416.273863507254,471.273863507254
419.357799246159,458.357799246926
421.186120198139,444.186254874627
421.449187708807,428.544456829088
420.61311570576,413.386883537344
418.534393427557,399.465606572443
415.927687477906,386.072312522094
412.467281017006,373.532718982994
408.46432323699,361.53567676301
404.188520044436,349.811479955564
399.793372982017,338.206627017983
394.93399180628,327.06600819372
389.849020413639,316.150979586361
384.452739910473,305.547260089528
378.954772970422,295.045231162699
373.490540842721,284.533094535667
369.735284888352,274.28337656947
373.546835928016,264.501820922633
379.816553124075,254.816537595937
385.648569207268,244.648569207256
390.479911464652,233.479911464652
394.711381692816,221.711381692816
398.349411865678,209.349411870884
401.537614911728,196.538012305551
403.197749977875,182.369360232252
402.106451348546,167.890832762868
398.534751875223,155.465247963041
393.54218622233,144.45781377767
387.553778241791,134.446221758209
380.669554460501,125.330445539499
372.889746628698,117.110253371302
364.664006153114,109.335993846886
355.456391529535,102.543608470465
345.225310155583,96.7746898444175
334.470135695392,91.5298643046084
322.92180278433,87.0781972156703
310.826164806442,83.1738351935579
298.131467828193,79.868532171807
284.70689139375,77.29310860625
270.865891912538,75.1341080934348
256.382659308614,73.617869248807
241.571852891582,72.6756529918837
226.920295972682,73.9203804467836
212.393443603035,75.3934436032293
198.814503818363,77.8145038183633
185.432978479818,80.432978479818
172.680082063467,83.6800820634666
160.686154596179,87.6861545961792
149.451483012177,92.4514830121774
138.716865035938,97.7168650359383
128.706080520106,103.706080520106
119.67440853219,110.67440853219
111.510600242437,118.510600242437
103.875943963346,126.875943963346
