6.7562944198498e-05,0.000129068800433217,7.20676202897815e-05,7.92682037625012e-05,6.73167258251266e-05,5.40691316387846e-05,0.0046499721531428,0.994880674420709
7.98794727927757e-05,0.000152874322208193,8.53462621653594e-05,0.000104793270283807,7.86567465172107e-05,6.42169198594475e-05,5.37344219052198e-08,0.999434179271751
9.52279640319071e-05,0.000176217313462921,0.00010175511188319,0.000127437644261373,9.29527075100032e-05,7.64812436601952e-05,3.39090795992181e-05,0.999296018935591
0.000108131162803534,0.000193324291693349,0.000115513105197857,0.000144109370223091,0.000104937486459713,8.66819780782016e-05,2.93287349026999e-05,0.999217973870642
0.000116770394975885,0.000202569169686545,0.000124714581923452,0.000154632056502785,0.000112844544809131,9.34621121501851e-05,1.63163988018149e-05,0.99917869074115
0.000121935309110007,0.000204546464198125,0.000130204310263477,0.000160462648771097,0.000117292846423879,9.7452078515661e-05,5.55578523906448e-06,0.999162550557479
0.000123697043386773,0.000195996067651624,0.000132042502293646,0.000161527491956413,0.000117964400988503,9.86505645062221e-05,6.39035146920773e-08,0.999170058025702
0.000123596666673922,0.000178461982803507,0.000131836470277543,0.000159231141092379,0.000115980367128178,9.82353222854454e-05,0.00142356605473379,0.997769091995005
0.000123441120697956,0.000153211957095228,0.000131466360076764,0.000155164302449316,0.000112601086291866,9.75771040239237e-05,0.010213281942689,0.989013256126676
0.000125486038310695,0.000120899510351408,0.000133263010218408,0.000151077088769052,0.000109207176976672,9.83673812407974e-05,0.0320115225026615,0.967250177291472
0.000130404898943049,8.27357720084252e-05,0.000137875778960169,0.000147099930957923,0.000105871005050509,0.000101095359576148,0.0704719606052247,0.928822956649279
0.000139038731117204,4.33167219040374e-05,0.00014611405573865,0.000143649255077177,0.000102745133532546,0.000106420032768496,0.127644819021147,0.871673897048715
0.000149068667069326,8.23737510025977e-06,0.000155423053750095,0.000137661768960087,9.71876390077896e-05,0.000112543217104704,0.203302352742587,0.796037525536421
0.000159259068542443,5.66271932996016e-07,0.000164414077945942,0.000128139166266407,8.78835932076255e-05,0.000118637590360448,0.293197779938415,0.706143320293329
0.000167118371299481,0.000561273284358047,0.000170311745943516,0.000112486917745977,7.27529818170892e-05,0.000122938852704028,0.393999730270391,0.604793387575741
0.00017105320981938,0.00334487942787551,0.000171292217636671,8.98821148084622e-05,5.14005415417588e-05,0.000124512959708538,0.499970040714521,0.496076938814088
0.000169633909236498,0.0106009314441952,0.000165614377758593,6.03427050160724e-05,2.51937848056135e-05,0.000122714583814533,0.604940894924942,0.383914674270231
0.000163100629770825,0.0259679070047047,0.000153249923739523,2.92713037759931e-05,3.46676768450945e-06,0.000118596678715592,0.697436140162624,0.276128267528984
0.000152270871071469,0.0525390366735344,0.000135084558458893,6.15758199844227e-06,2.32993146475715e-05,0.000113666678305429,0.764308799407801,0.182721684914182
0.000137971591592136,0.0936426057560117,0.000111950857984254,1.86453892178685e-07,0.00038341108825109,0.000109425517626126,0.797591864356842,0.1080225843778
0.000120739319624856,0.153837049949632,8.43191009704995e-05,0.000557918545683888,0.00173212269713916,0.000107287181715613,0.789128315766288,0.0544322474389456
9.99383767163746e-05,0.23938430119127,5.16636806072219e-05,0.0032334232994577,0.00545545097959707,0.000107340391487858,0.729859952320455,0.0218079297604096
7.24077766166225e-05,0.371743359791457,1.12264658765642e-05,0.00815937562125029,0.0160458059585201,0.000107341752417925,0.598488728542125,0.00537175409173634
4.96512550989253e-05,0.522234854328028,2.71156610567045e-07,0.00938658693704422,0.0393637673114536,0.000101921914633318,0.428298473065039,0.000564474032093019
4.36258497243003e-05,0.643319948301336,0.000607623332810092,0.00371551882172925,0.0869426294887998,8.8720735826325e-05,0.26528180482162,1.28648154308486e-07
4.32939046805904e-05,0.677818467113722,0.0048854184202897,0.000332172789008968,0.162544747432071,6.92596946238702e-05,0.154294351647922,1.22889976818039e-05
4.17903738747283e-05,0.629958001983091,0.0145099285662241,2.65785354555677e-07,0.277088594468144,4.09898716241919e-05,0.0783150242049229,4.54047467640855e-05
5.10211108009784e-05,0.518828135032677,0.0225126957372186,3.05916041889635e-05,0.4232030143541,6.38867063387554e-08,0.0352999851018756,7.4493172432554e-05
8.01081342531899e-05,0.375796609188018,0.0193898581252918,7.72950190401143e-05,0.591168967651348,0.000469138694069115,0.0129255981528474,9.24250351323734e-05
0.000105205855365035,0.27055118313635,0.0122592304074182,0.000108140327286415,0.706847476743666,0.00523894620762045,0.00479244752867448,9.73697936204671e-05
0.000123567716861593,0.190409344395629,0.00614100201032625,0.000127677052978896,0.78172159283621,0.0198336108749906,0.00154570207475311,9.75030382497467e-05
0.00013675178098832,0.127933274380462,0.0021318799916825,0.000140687181889605,0.820189898766939,0.0490482986999504,0.000322943222650765,9.62659754374244e-05
0.000146297488288764,0.0796229640194808,0.000315784312479351,0.000150072030044008,0.82154332191938,0.0981154160251456,1.09047176559915e-05,9.5239487525061e-05
0.000153339072647131,0.0448228085331386,2.10460557583734e-07,0.000157400553179284,0.785644912879135,0.169119850755133,6.27887273295202e-06,9.5198873475986e-05
0.000157906440320034,0.0223292692924133,9.13322206150254e-06,0.000162760920793244,0.715982823324951,0.261232345506345,2.98632297378069e-05,9.58980633783614e-05
0.000159231055042532,0.00930971292871931,3.47131216712052e-05,0.000165133644233264,0.621990396334886,0.368189803941851,5.48173496035034e-05,9.61916239939457e-05
0.000155810316224833,0.00287317705918727,6.13668954660973e-05,0.000162670352930669,0.516962845782241,0.47961589187269,7.37323127134303e-05,9.45054085464059e-05
0.000147769462361169,0.000527605872966142,8.35547721489691e-05,0.000155358577077897,0.40454084231218,0.594369405380936,8.49846275489905e-05,9.04789947806061e-05
0.00013509247100899,4.53253929583021e-07,9.7688141538003e-05,0.000143004885040504,0.294419970401909,0.705031606459229,8.85017434254808e-05,8.36826439188329e-05
